ZIP,BLDGNO1,STREET1,STSUFX1,COUNTY,CITY,STATUS1,STATUS2,STATUS3,BLOCK,LOT,full_address
10304,10,KIMBERLY,LN,STATEN,ISLAND,MULTIPLE,DWELLING,A,2867,214,10 KIMBERLY LN
10304,30,KIMBERLY,LN,STATEN,ISLAND,MULTIPLE,DWELLING,A,2867,214,30 KIMBERLY LN
10304,50,KIMBERLY,LN,STATEN,ISLAND,MULTIPLE,DWELLING,A,2867,214,50 KIMBERLY LN
10304,70,KIMBERLY,LN,STATEN,ISLAND,MULTIPLE,DWELLING,A,2867,214,70 KIMBERLY LN
10304,75,KIMBERLY,LN,STATEN,ISLAND,MULTIPLE,DWELLING,A,2867,214,75 KIMBERLY LN
10304,51,TO 57 LAUREL,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,563,140,51 TO 57 LAUREL AVE
10304,190,N RAILROAD,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,3197,75,190 N RAILROAD AVE
10304,210,N RAILROAD,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,3197,75,210 N RAILROAD AVE
10304,585,N RAILROAD,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,3318,61,585 N RAILROAD AVE
10304,801,NARROWS,RD,STATEN,ISLAND,MULTIPLE,DWELLING,A,631,71,801 NARROWS RD
10304,7,NAVY PIER,CT,MULTIPLE,DWELLING,A,421-A,(16),487,7501,7 NAVY PIER CT
10304,8,NAVY PIER,CT,MULTIPLE,DWELLING,A,421-A,(16),487,7502,8 NAVY PIER CT
10304,10,TO 68 PARK HILL,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2869,165,10 TO 68 PARK HILL AVE
10304,30,TO 48 PARK HILL,CT,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2869,1,30 TO 48 PARK HILL CT
10304,31,TO 49 PARK HILL,LN,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2869,23,31 TO 49 PARK HILL LN
10304,141,PARK HILL,AVE,MULTIPLE,DWELLING,A,ARTICLE,11,2871,1,141 PARK HILL AVE
10304,32,TO 50 PROSPECT,ST,STATEN,ISLAND,MULTIPLE,DWELLING,A,491,11,32 TO 50 PROSPECT ST
10304,1160,RICHMOND,RD,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,3191,61,1160 RICHMOND RD
10304,15,SANDRA,LN,STATEN,ISLAND,MULTIPLE,DWELLING,A,2867,214,15 SANDRA LN
10304,16,SANDRA,LN,STATEN,ISLAND,MULTIPLE,DWELLING,A,2867,214,16 SANDRA LN
10304,69,STARBUCK,ST,STATEN,ISLAND,MULTIPLE,DWELLING,A,631,185,69 STARBUCK ST
10304,195,STEUBEN,ST,A,GARDEN,COMPLEX,ARTICLE,11,2893,1,195 STEUBEN ST
10304,231,STEUBEN,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2894,1,231 STEUBEN ST
10304,280,TARGEE,ST,MULTIPLE,DWELLING,A,421-A,(1-15),567,23,280 TARGEE ST
10304,69,THOMPSON,ST,STATEN,ISLAND,MULTIPLE,DWELLING,B,524,43,69 THOMPSON ST
10304,71,THOMPSON,ST,MULTIPLE,DWELLING,B,421-A,(1-15),524,44,71 THOMPSON ST
10304,50,TOWNSEND,AVE,MULTIPLE,DWELLING,B,ROOMING,HOUSE,2840,64,50 TOWNSEND AVE
10304,351,VAN DUZER,ST,STATEN,ISLAND,MULTIPLE,DWELLING,A,513,61,351 VAN DUZER ST
10304,360,VAN DUZER,ST,MULTIPLE,DWELLING,A,421-A,(16),515,36,360 VAN DUZER ST
10304,454,TO 484 VAN DUZER,ST,STATEN,ISLAND,MULTIPLE,DWELLING,A,519,7,454 TO 484 VAN DUZER ST
10304,692,VAN DUZER,ST,DWELLING,A,421-A,(1-15),NON-EVICT,COOP/COND61O5,7501,692 VAN DUZER ST
10304,694,VAN DUZER,ST,DWELLING,A,421-A,(1-15),NON-EVICT,COOP/COND61O5,7501,694 VAN DUZER ST
10304,696,VAN DUZER,ST,DWELLING,A,421-A,(1-15),NON-EVICT,COOP/COND61O5,7501,696 VAN DUZER ST
10304,698,VAN DUZER,ST,DWELLING,A,421-A,(1-15),NON-EVICT,COOP/COND61O5,7501,698 VAN DUZER ST
10304,833,TO 835 VAN DUZER,ST,STATEN,ISLAND,MULTIPLE,DWELLING,A,636,6,833 TO 835 VAN DUZER ST
10304,166,TO 170 VANDERBILT,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,2867,1,166 TO 170 VANDERBILT AVE
10304,320,VANDERBILT,AVE,MULTIPLE,DWELLING,A,ARTICLE,11,2871,1,320 VANDERBILT AVE
10304,350,VANDERBILT,AVE,MULTIPLE,DWELLING,A,ARTICLE,11,2871,1,350 VANDERBILT AVE
10305,1331,BAY,ST,STATEN,ISLAND,MULTIPLE,DWELLING,A,2832,17,1331 BAY ST
10305,465,BUEL,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,3704,47,465 BUEL AVE
10305,83,FATHER CAPODANNO,BLVD,MULTIPLE,DWELLING,B,ROOMING,HOUSE,3124,102,83 FATHER CAPODANNO BLVD
10305,600,HYLAN,BLVD,STATEN,ISLAND,MULTIPLE,DWELLING,A,3034,22,600 HYLAN BLVD
10305,74,JACKSON,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,3117,47,74 JACKSON AVE
10305,515,LIBERTY,AVE,A,GARDEN,COMPLEX,421-A,(1-15),3472,71,515 LIBERTY AVE
10305,541,LIBERTY,AVE,A,GARDEN,COMPLEX,421-A,(1-15),3472,57,541 LIBERTY AVE
10305,543,LIBERTY,AVE,A,GARDEN,COMPLEX,421-A,(1-15),3472,56,543 LIBERTY AVE
10305,101,TO 121 LYMAN,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,3071,15,101 TO 121 LYMAN AVE
10305,4,MARIE,ST,STATEN,ISLAND,MULTIPLE,DWELLING,A,3202,11,4 MARIE ST
10305,244,TO 246 MARYLAND,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,2859,33,244 TO 246 MARYLAND AVE
10305,284,MCCLEAN,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,3108,20,284 MCCLEAN AVE
10305,20,TO 30 MERLE,PL,STATEN,ISLAND,MULTIPLE,DWELLING,A,3003,82,20 TO 30 MERLE PL
10305,121,NARROWS,RD,STATEN,ISLAND,MULTIPLE,DWELLING,A,3030,57,121 NARROWS RD
10305,162,TO 166 SAINT MARYS,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,2972,70,162 TO 166 SAINT MARYS AVE
10305,217,SAND,LN,STATEN,ISLAND,MULTIPLE,DWELLING,A,3110,38,217 SAND LN
10305,55,SCARBORO,AVE,MULTIPLE,DWELLING,A,421-A,(1-15),2831,127,55 SCARBORO AVE
10305,520,SEAVIEW,AVE,A,GARDEN,COMPLEX,421-A,(1-15),3472,29,520 SEAVIEW AVE
10305,522,SEAVIEW,AVE,A,GARDEN,COMPLEX,421-A,(1-15),3472,32,522 SEAVIEW AVE
10305,526,SEAVIEW,AVE,A,GARDEN,COMPLEX,421-A,(1-15),3472,35,526 SEAVIEW AVE
10305,548,SEAVIEW,AVE,A,GARDEN,COMPLEX,421-A,(1-15),3472,50,548 SEAVIEW AVE
10305,1081,TO 1091 TOMPKINS,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,3107,12,1081 TO 1091 TOMPKINS AVE
10305,39,WADSWORTH,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,3073,111,39 WADSWORTH AVE
10306,351,ADELAIDE,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,4676,73,351 ADELAIDE AVE
10306,3044,AMBOY,RD,STATEN,ISLAND,MULTIPLE,DWELLING,A,4655,1,3044 AMBOY RD
10306,3364,TO 3380 AMBOY,RD,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,5015,16,3364 TO 3380 AMBOY RD
10306,31-76,TO 31-84 AMBOY,RD,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,4698,19,31-76 TO 31-84 AMBOY RD
10306,19,TO 33 BAY,TER,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,5016,5,19 TO 33 BAY TER
10306,17,TO 29 BENTON,CT,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,5015,16,17 TO 29 BENTON CT
10306,11,TO 19 BURBANK,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,3621,38,11 TO 19 BURBANK AVE
10306,100,COLFAX,AVE,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,3585,7501,100 COLFAX AVE
10306,26,EBBITTS,ST,STATEN,ISLAND,MULTIPLE,DWELLING,A,3983,65,26 EBBITTS ST
10306,30,EBBITTS,ST,STATEN,ISLAND,MULTIPLE,DWELLING,A,3983,65,30 EBBITTS ST
10306,2838,TO 2856 HYLAN,BLVD,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,4001,1,2838 TO 2856 HYLAN BLVD
10306,145,LINCOLN,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,3585,7502,145 LINCOLN AVE
10306,245,MILL,RD,STATEN,ISLAND,MULTIPLE,DWELLING,A,3983,45,245 MILL RD
10306,255,MILL,RD,STATEN,ISLAND,MULTIPLE,DWELLING,A,3983,45,255 MILL RD
10306,265,MILL,RD,STATEN,ISLAND,MULTIPLE,DWELLING,A,3983,45,265 MILL RD
10306,285,MILL,RD,STATEN,ISLAND,MULTIPLE,DWELLING,A,3983,1,285 MILL RD
10306,385,OAK,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,4000,18,385 OAK AVE
10306,1969,RICHMOND,RD,STATEN,ISLAND,MULTIPLE,DWELLING,A,897,17,1969 RICHMOND RD
10306,2375,RICHMOND,RD,STATEN,ISLAND,MULTIPLE,DWELLING,A,942,118,2375 RICHMOND RD
10306,2401,TO 2407 RICHMOND,RD,STATEN,ISLAND,MULTIPLE,DWELLING,A,942,132,2401 TO 2407 RICHMOND RD
10306,2405,RICHMOND,RD,STATEN,ISLAND,MULTIPLE,DWELLING,A,942,132,2405 RICHMOND RD
10306,184,ROSE,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,4212,47,184 ROSE AVE
10306,70,ROSS,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,4206,66,70 ROSS AVE
10306,1881,TO 1897 S RAILROAD,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,4657,21,1881 TO 1897 S RAILROAD AVE
10306,655,TYSENS,LN,STATEN,ISLAND,MULTIPLE,DWELLING,A,3983,1,655 TYSENS LN
10306,675,TYSENS,LN,STATEN,ISLAND,MULTIPLE,DWELLING,A,3983,1,675 TYSENS LN
10306,15,WINDEMERE,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,4655,36,15 WINDEMERE AVE
10306,25,WINDEMERE,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,4655,70,25 WINDEMERE AVE
10307,103,MAIN,ST,STATEN,ISLAND,MULTIPLE,DWELLING,A,8026,38,103 MAIN ST
10307,203,MAIN,ST,MULTIPLE,DWELLING,A,421-A,(1-15),8047,43,203 MAIN ST
10307,239,MAIN,ST,STATEN,ISLAND,MULTIPLE,DWELLING,A,8047,25,239 MAIN ST
10307,241,MAIN,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,8047,23,241 MAIN ST
10308,170,TO 174 EXETER,ST,MULTIPLE,DWELLING,B,GARDEN,COMPLEX,4619,12,170 TO 174 EXETER ST
10308,12,TO 28 HILLCREST,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,5250,16,12 TO 28 HILLCREST AVE
10308,154,WIMAN,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,5306,23,154 WIMAN AVE
10309,38,ANDROVETTE,ST,STATEN,ISLAND,MULTIPLE,DWELLING,A,7590,30,38 ANDROVETTE ST
10310,102,TO 116 BARD,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,138,100,102 TO 116 BARD AVE
10310,142,TO 162 BARD,AVE,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,138,119,142 TO 162 BARD AVE
10310,690,CASTLETON,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,134,53,690 CASTLETON AVE
10310,91,TO 105 DAVIS,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,138,258,91 TO 105 DAVIS AVE
10310,509,DAVIS,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,148,43,509 DAVIS AVE
10310,1157,FOREST,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,238,138,1157 FOREST AVE
10310,136,TO 140 GREENLEAF,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,235,47,136 TO 140 GREENLEAF AVE
10310,15,MARKHAM,LN,A,GARDEN,COMPLEX,421-A,(1-15),169,1,15 MARKHAM LN
10310,26,MARKHAM,LN,A,GARDEN,COMPLEX,421-A,(1-15),169,1,26 MARKHAM LN
10310,31,MARKHAM,LN,A,GARDEN,COMPLEX,421-A,(1-15),169,1,31 MARKHAM LN
10310,32,MARKHAM,LN,A,GARDEN,COMPLEX,421-A,(1-15),169,1,32 MARKHAM LN
10310,39,MARKHAM,LN,A,GARDEN,COMPLEX,421-A,(1-15),169,1,39 MARKHAM LN
10310,47,MARKHAM,LN,A,GARDEN,COMPLEX,421-A,(1-15),169,1,47 MARKHAM LN
10310,51,MARKHAM,LN,A,GARDEN,COMPLEX,421-A,(1-15),169,1,51 MARKHAM LN
10310,52,MARKHAM,LN,A,GARDEN,COMPLEX,421-A,(1-15),169,1,52 MARKHAM LN
10310,79,MUNDY,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,355,214,79 MUNDY AVE
10310,91,MUNDY,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,355,52,91 MUNDY AVE
10310,92,MUNDY,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,355,58,92 MUNDY AVE
10310,286,TO 290 MYRTLE,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,225,7,286 TO 290 MYRTLE AVE
10310,40,TO 58 N BURGHER,AVE,A,GARDEN,COMPLEX,421-A,(1-15),169,1,40 TO 58 N BURGHER AVE
10310,60,N BURGHER,AVE,A,GARDEN,COMPLEX,421-A,(1-15),169,1,60 N BURGHER AVE
10310,80,N BURGHER,AVE,A,GARDEN,COMPLEX,421-A,(1-15),169,1,80 N BURGHER AVE
10310,94,TO 124 N BURGHER,AVE,A,GARDEN,COMPLEX,421-A,(1-15),169,1,94 TO 124 N BURGHER AVE
10310,832,POST,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,236,27,832 POST AVE
10310,170,RAVENHURST,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,356,312,170 RAVENHURST AVE
10310,1470,TO 1472 RICHMOND,TER,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,169,1,1470 TO 1472 RICHMOND TER
10310,15,SKINNER,LN,A,GARDEN,COMPLEX,421-A,(1-15),169,1,15 SKINNER LN
10310,18,SKINNER,LN,A,GARDEN,COMPLEX,421-A,(1-15),169,1,18 SKINNER LN
10310,24,SKINNER,LN,A,GARDEN,COMPLEX,421-A,(1-15),169,1,24 SKINNER LN
10310,25,SKINNER,LN,A,GARDEN,COMPLEX,421-A,(1-15),169,1,25 SKINNER LN
10310,32,SKINNER,LN,A,GARDEN,COMPLEX,421-A,(1-15),169,1,32 SKINNER LN
10310,40,SKINNER,LN,A,GARDEN,COMPLEX,421-A,(1-15),169,1,40 SKINNER LN
10310,45,SKINNER,LN,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,169,1,45 SKINNER LN
10310,46,SKINNER,LN,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,169,1,46 SKINNER LN
10310,98,TAYLOR,ST,STATEN,ISLAND,MULTIPLE,DWELLING,A,199,59,98 TAYLOR ST
10310,11,WAYNE,ST,A,GARDEN,COMPLEX,421-A,(1-15),169,1,11 WAYNE ST
10310,25,WAYNE,ST,A,GARDEN,COMPLEX,421-A,(1-15),169,1,25 WAYNE ST
10310,41,WAYNE,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,169,1,41 WAYNE ST
10314,175,TO 179 ARDMORE,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,783,21,175 TO 179 ARDMORE AVE
10314,460C,BRIELLE,AVE,DWELLING,A,GARDEN,COMPLEX,J-51,955,75,460C BRIELLE AVE
10314,460N,BRIELLE,AVE,DWELLING,A,GARDEN,COMPLEX,J-51,955,75,460N BRIELLE AVE
10314,5,TO 9 DEPPE,PL,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,1494,50,5 TO 9 DEPPE PL
10314,15,TO 19 DEPPE,PL,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,1494,50,15 TO 19 DEPPE PL
10314,25,TO 29 DEPPE,PL,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,1494,50,25 TO 29 DEPPE PL
10314,35,TO 39 DEPPE,PL,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,1494,50,35 TO 39 DEPPE PL
10314,50,ELIAS,PL,MULTIPLE,DWELLING,A,421-A,(1-15),356,500,50 ELIAS PL
10314,105,TO 131 FREEDOM,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,2102,45,105 TO 131 FREEDOM AVE
10314,155,TO 175 FRIENDSHIP,LN,STATEN,ISLAND,MULTIPLE,DWELLING,A,955,220,155 TO 175 FRIENDSHIP LN
10314,1279,RICHMOND,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,1498,29,1279 RICHMOND AVE
10314,1290,RICHMOND,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,1644,74,1290 RICHMOND AVE
10314,849,ROCKLAND,AVE,STATEN,ISLAND,MULTIPLE,DWELLING,A,1965,40,849 ROCKLAND AVE
10314,17,TO 25 SHERADEN,AVE,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,736,17,17 TO 25 SHERADEN AVE
10314,3220,TO 3226 VICTORY,BLVD,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2148,18,3220 TO 3226 VICTORY BLVD
10314,3228,TO 3232 VICTORY,BLVD,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2148,18,3228 TO 3232 VICTORY BLVD
10314,3238,TO 3240 VICTORY,BLVD,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,2145,260,3238 TO 3240 VICTORY BLVD
10314,446,WATCHOGUE,RD,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,1501,1,446 WATCHOGUE RD
10314,448,WATCHOGUE,RD,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,1501,1,448 WATCHOGUE RD
10314,350,TO 352 WILLOW,RD,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,1494,50,350 TO 352 WILLOW RD
10314,360,TO 362 WILLOW,RD,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,1494,50,360 TO 362 WILLOW RD
10314,370,TO 372 WILLOW,RD,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,1494,50,370 TO 372 WILLOW RD
10314,380,TO 384 WILLOW,RD,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,1494,50,380 TO 384 WILLOW RD
10314,1000,TO 1020 WILLOWBROOK,RD,STATEN,ISLAND,MULTIPLE,DWELLING,A,1987,87,1000 TO 1020 WILLOWBROOK RD
11201,131,AMITY,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,291,45,131 AMITY ST
11201,138,AMITY,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,296,19,138 AMITY ST
11201,141,AMITY,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,291,40,141 AMITY ST
11201,145,AMITY,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,291,38,145 AMITY ST
11201,147,AMITY,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,291,37,147 AMITY ST
11201,153,AMITY,ST,MULTIPLE,DWELLING,B,ROOMING,HOUSE,291,34,153 AMITY ST
11201,155,AMITY,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,291,33,155 AMITY ST
11201,174,AMITY,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,297,15,174 AMITY ST
11201,176,AMITY,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,297,16,176 AMITY ST
11201,177,AMITY,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,292,49,177 AMITY ST
11201,181,AMITY,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,292,47,181 AMITY ST
11201,184,AMITY,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,297,19,184 AMITY ST
11201,186,AMITY,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,297,19,186 AMITY ST
11201,188,AMITY,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,297,19,188 AMITY ST
11201,122,ASHLAND,PL,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,2061,40,122 ASHLAND PL
11201,85,ATLANTIC,AVE,61,BROOKLYN,MULTIPLE,DWELLING,A,274,16,85 ATLANTIC AVE
11201,88,ATLANTIC,AVE,61,BROOKLYN,MULTIPLE,DWELLING,A,284,13,88 ATLANTIC AVE
11201,90,ATLANTIC,AVE,61,BROOKLYN,MULTIPLE,DWELLING,A,284,15,90 ATLANTIC AVE
11201,93,ATLANTIC,AVE,61,BROOKLYN,MULTIPLE,DWELLING,A,274,13,93 ATLANTIC AVE
11201,94,TO 106 ATLANTIC,AVE,BROOKLYN,MULTIPLE,DWELLING,A,J-51,284,17,94 TO 106 ATLANTIC AVE
11201,99,ATLANTIC,AVE,61,BROOKLYN,MULTIPLE,DWELLING,A,274,11,99 ATLANTIC AVE
11201,120,TO 122 ATLANTIC,AVE,61,BROOKLYN,MULTIPLE,DWELLING,A,285,10,120 TO 122 ATLANTIC AVE
11201,148,ATLANTIC,AVE,61,BROOKLYN,MULTIPLE,DWELLING,A,285,23,148 ATLANTIC AVE
11201,154,ATLANTIC,AVE,61,BROOKLYN,MULTIPLE,DWELLING,A,285,26,154 ATLANTIC AVE
11201,164,TO 168 ATLANTIC,AVE,BROOKLYN,MULTIPLE,DWELLING,A,J-51,286,8,164 TO 168 ATLANTIC AVE
11201,182,TO 200 ATLANTIC,AVE,MULTIPLE,DWELLING,A,421-A,(1-15),286,7505,182 TO 200 ATLANTIC AVE
11201,189,TO 191 ATLANTIC,AVE,61,BROOKLYN,MULTIPLE,DWELLING,A,276,7,189 TO 191 ATLANTIC AVE
11201,224,ATLANTIC,AVE,61,BROOKLYN,MULTIPLE,DWELLING,A,278,26,224 ATLANTIC AVE
11201,284,ATLANTIC,AVE,61,BROOKLYN,MULTIPLE,DWELLING,A,181,22,284 ATLANTIC AVE
11201,288,ATLANTIC,AVE,61,BROOKLYN,MULTIPLE,DWELLING,A,181,24,288 ATLANTIC AVE
11201,302,ATLANTIC,AVE,61,BROOKLYN,MULTIPLE,DWELLING,A,182,6,302 ATLANTIC AVE
11201,304,TO 306 ATLANTIC,AVE,61,BROOKLYN,MULTIPLE,DWELLING,A,182,7,304 TO 306 ATLANTIC AVE
11201,307,ATLANTIC,AVE,MULTIPLE,DWELLING,A,421-A,(1-15),176,49,307 ATLANTIC AVE
11201,325,TO 327 ATLANTIC,AVE,61,BROOKLYN,MULTIPLE,DWELLING,A,176,41,325 TO 327 ATLANTIC AVE
11201,96,BALTIC,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,309,13,96 BALTIC ST
11201,98,BALTIC,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,309,14,98 BALTIC ST
11201,108,BALTIC,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,309,19,108 BALTIC ST
11201,110,BALTIC,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,309,20,110 BALTIC ST
11201,129,TO 135 BALTIC,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,305,7501,129 TO 135 BALTIC ST
11201,134,TO 138 BALTIC,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,310,3,134 TO 138 BALTIC ST
11201,151,BALTIC,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,305,34,151 BALTIC ST
11201,203,BALTIC,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,306,29,203 BALTIC ST
11201,311,BALTIC,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,396,53,311 BALTIC ST
11201,319,BALTIC,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,396,51,319 BALTIC ST
11201,362,BALTIC,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,403,23,362 BALTIC ST
11201,366,BALTIC,ST,MULTIPLE,DWELLING,B,GARDEN,COMPLEX,403,26,366 BALTIC ST
11201,368,BALTIC,ST,61,BROOKLYN,MULTIPLE,DWELLING,B,403,28,368 BALTIC ST
11201,370,BALTIC,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,403,29,370 BALTIC ST
11201,375,BALTIC,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,397,7505,375 BALTIC ST
11201,377,BALTIC,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,397,7504,377 BALTIC ST
11201,57,TO 59 BERGEN,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,193,35,57 TO 59 BERGEN ST
11201,65,TO 67 BERGEN,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,193,31,65 TO 67 BERGEN ST
11201,95,BERGEN,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,194,61,95 BERGEN ST
11201,97,BERGEN,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,194,60,97 BERGEN ST
11201,105,BERGEN,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,194,56,105 BERGEN ST
11201,1,TO 17 BOERUM,PL,A,GARDEN,COMPLEX,421-A,(16),153,3,1 TO 17 BOERUM PL
11201,105,BOERUM,PL,61,BROOKLYN,MULTIPLE,DWELLING,B,187,5,105 BOERUM PL
11201,107,BOERUM,PL,61,BROOKLYN,MULTIPLE,DWELLING,B,187,4,107 BOERUM PL
11201,33,BOND,ST,MULTIPLE,DWELLING,A,421-A,(16),166,7502,33 BOND ST
11201,388,BRIDGE,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,152,7501,388 BRIDGE ST
11201,15,BRIDGE PARK,DR,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,245,25,15 BRIDGE PARK DR
11201,22,CHAPEL,ST,MULTIPLE,DWELLING,A,421-A,(16),119,55,22 CHAPEL ST
11201,12,TO 14 CLARK,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,234,43,12 TO 14 CLARK ST
11201,32,TO 40 CLARK,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,235,42,32 TO 40 CLARK ST
11201,35,CLARK,ST,MULTIPLE,DWELLING,A,EVICT,COOP/CONDO,230,17,35 CLARK ST
11201,50,CLARK,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,236,101,50 CLARK ST
11201,52,TO 58 CLARK,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,236,103,52 TO 58 CLARK ST
11201,60,CLARK,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,236,107,60 CLARK ST
11201,62,CLARK,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,236,108,62 CLARK ST
11201,64,CLARK,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,236,109,64 CLARK ST
11201,66,CLARK,ST,61,BROOKLYN,MULTIPLE,DWELLING,A,236,110,66 CLARK ST
